,event_id,event_ts,requester_email,channel,market_raw,issue_type
337,338,2026-01-10 01:09:45,user10204@example.com,DIRECT,España,BUG
338,339,2026-01-18 21:23:34,user10003@partner-mail.com,PARTNER,CANADA ,LOGIN
339,340,2026-01-05 14:38:54,user10061@alliances.net,PARTNER,Brasil,BILLING
340,341,2026-01-13 01:22:14,user10093@example.com,DIRECT,Espa~na,BILLING
341,342,2026-01-16 04:24:24,user10197@example.com,DIRECT,Mexico,BILLING
342,343,2026-01-09 23:15:16,user10158@example.com,DIRECT,México,BILLING
343,344,2026-01-03 13:58:46,user10149@example.com,DIRECT,Brasil,BUG
344,345,2026-01-11 13:25:21,user10083@reseller.co,PARTNER, México ,LOGIN
345,346,2026-01-13 10:19:05,user10187@partner-mail.com,PARTNER,UNITED STATES,HOWTO
346,347,2026-01-09 18:33:06,user10040@example.com,DIRECT,United States,HOWTO
347,348,2026-01-01 09:44:00,user10088@example.com,DIRECT,Brasil,BUG
348,349,2026-01-12 03:37:09,user10078@alliances.net,PARTNER, Canada,BILLING
349,350,2026-01-05 21:18:42,user10000@partner-mail.com,PARTNER,CANADA ,LOGIN
350,351,2026-01-11 04:39:53,user10020@example.com,DIRECT,España,BILLING
351,352,2026-01-04 02:09:32,user10173@example.com,DIRECT,Mexico,BUG
352,353,2026-01-12 20:49:35,user10207@example.com,DIRECT, Canada,LOGIN
353,354,2026-01-16 13:28:09,user10054@example.com,DIRECT,Espana,HOWTO
354,355,2026-01-01 16:56:48,user10017@example.com,DIRECT,Bra~sil,LOGIN
355,356,2026-01-11 09:56:51,user10031@example.com,DIRECT,Espana,HOWTO
356,357,2026-01-13 17:37:03,user10012@example.com,DIRECT, México ,LOGIN
357,358,2026-01-12 03:38:00,user10175@example.com,DIRECT,Espana,BUG
358,359,2026-01-10 17:39:20,user10010@example.com,DIRECT,United States,LOGIN
359,360,2026-01-02 09:29:10,user10150@alliances.net,PARTNER, España ,HOWTO
360,361,2026-01-07 22:29:42,user10174@example.com,DIRECT,United States,BILLING
361,362,2026-01-06 20:48:11,user10046@example.com,DIRECT, España ,BILLING
362,363,2026-01-07 13:50:46,user10050@example.com,DIRECT, México ,BILLING
363,364,2026-01-17 04:45:12,user10058@alliances.net,PARTNER,Mexico,LOGIN
364,365,2026-01-01 14:40:39,user10167@example.com,DIRECT, México ,BUG
365,366,2026-01-12 16:18:42,user10206@example.com,DIRECT,Bra~sil,LOGIN
366,367,2026-01-11 22:57:56,user10166@example.com,DIRECT,Me~xico,HOWTO
367,368,2026-01-14 06:26:31,user10059@partner-mail.com,PARTNER, Canada,BUG
368,369,2026-01-07 14:06:36,user10157@partner-mail.com,PARTNER,Me~xico,BUG
369,370,2026-01-10 12:27:46,user10154@alliances.net,PARTNER, Canada,LOGIN
370,371,2026-01-10 16:14:29,user10093@example.com,DIRECT,Me~xico,BILLING
371,372,2026-01-04 13:13:26,user10028@example.com,DIRECT, Canada,BUG
372,373,2026-01-01 02:50:46,user10069@reseller.co,PARTNER,Espa~na,BILLING
373,374,2026-01-17 01:42:58,user10179@alliances.net,PARTNER,CANADA ,BILLING
374,375,2026-01-15 17:39:17,user10113@alliances.net,PARTNER,México,BILLING
375,376,2026-01-05 19:23:36,user10025@example.com,DIRECT, Canada,BILLING
376,377,2026-01-08 23:51:09,user10201@example.com,DIRECT,Me~xico,BUG
377,378,2026-01-04 09:05:05,user10113@example.com,DIRECT,Me~xico,LOGIN
378,379,2026-01-01 04:14:19,user10076@reseller.co,PARTNER,Espana,LOGIN
379,380,2026-01-12 05:02:04,user10007@alliances.net,PARTNER,México,LOGIN
380,381,2026-01-11 02:48:47,user10125@example.com,DIRECT, México ,HOWTO
381,382,2026-01-02 04:59:09,user10121@partner-mail.com,PARTNER,España,LOGIN
382,383,2026-01-18 10:49:19,user10033@example.com,DIRECT,Espa~na,LOGIN
383,384,2026-01-14 23:38:39,user10186@example.com,DIRECT,Espana,LOGIN
384,385,2026-01-03 05:33:13,user10110@example.com,DIRECT,CANADA ,LOGIN
385,386,2026-01-13 22:38:01,user10018@example.com,DIRECT,CANADA ,LOGIN
386,387,2026-01-13 08:09:41,user10042@example.com,DIRECT, Canada,HOWTO
387,388,2026-01-07 11:15:37,user10060@example.com,DIRECT,Espa~na,HOWTO
388,389,2026-01-13 20:23:45,user10164@example.com,DIRECT,CANADA ,LOGIN
389,390,2026-01-10 06:29:51,user10168@example.com,DIRECT,United States,HOWTO
390,391,2026-01-08 20:41:51,user10180@example.com,DIRECT,Espana,BILLING
391,392,2026-01-09 16:59:41,user10133@reseller.co,PARTNER,México,LOGIN
392,393,2026-01-09 05:22:31,user10200@example.com,DIRECT,CANADA ,HOWTO
393,394,2026-01-02 01:16:05,user10068@example.com,DIRECT,Espana,BILLING
394,395,2026-01-07 00:28:20,user10128@example.com,DIRECT, Canada,HOWTO
395,396,2026-01-02 20:36:55,user10138@example.com,DIRECT,CANADA ,LOGIN
396,397,2026-01-07 03:16:57,user10080@example.com,DIRECT,España,LOGIN
397,398,2026-01-07 00:08:11,user10100@example.com,DIRECT, Canada,HOWTO
398,399,2026-01-16 19:04:07,user10155@example.com,DIRECT,Bra~sil,HOWTO
399,400,2026-01-01 01:11:08,user10189@alliances.net,PARTNER,UNITED STATES,BILLING
400,401,2026-01-08 13:12:37,user10202@reseller.co,PARTNER,España,LOGIN
401,402,2026-01-04 08:01:14,user10064@example.com,DIRECT, México ,BUG
402,403,2026-01-16 15:18:34,user10157@partner-mail.com,PARTNER,Me~xico,LOGIN
403,404,2026-01-07 10:56:50,user10166@example.com,DIRECT,UNITED STATES,HOWTO
404,405,2026-01-08 14:19:32,user10206@example.com,DIRECT,Me~xico,BILLING
405,406,2026-01-12 00:07:33,user10139@example.com,DIRECT, México ,HOWTO
406,407,2026-01-14 10:35:45,user10044@example.com,DIRECT,Espana,BUG
407,408,2026-01-10 06:51:17,user10162@example.com,DIRECT, España ,BUG
408,409,2026-01-15 18:58:58,user10037@partner-mail.com,PARTNER, Canada,BUG
409,410,2026-01-04 23:36:37,user10083@partner-mail.com,PARTNER,México,LOGIN
410,411,2026-01-11 08:33:21,user10107@example.com,DIRECT,CANADA ,LOGIN
411,412,2026-01-14 18:34:17,user10159@partner-mail.com,PARTNER,Bra~sil,BILLING
412,413,2026-01-08 05:11:56,user10036@example.com,DIRECT,México,HOWTO
413,414,2026-01-15 01:24:19,user10153@example.com,DIRECT,United States,LOGIN
414,415,2026-01-16 17:29:05,user10031@alliances.net,PARTNER,Bra~sil,BILLING
415,416,2026-01-12 21:02:28,user10085@example.com,DIRECT,CANADA ,HOWTO
416,417,2026-01-17 21:25:57,user10026@partner-mail.com,PARTNER,Espana,LOGIN
417,418,2026-01-13 11:10:41,user10005@reseller.co,PARTNER,UNITED STATES,HOWTO
418,419,2026-01-06 21:25:29,user10071@alliances.net,PARTNER,Me~xico,LOGIN
419,420,2026-01-05 23:44:37,user10211@example.com,DIRECT, México ,BUG
420,421,2026-01-07 02:50:23,user10123@example.com,DIRECT,Bra~sil,BUG
421,422,2026-01-16 07:42:17,user10156@example.com,DIRECT,Me~xico,BUG
422,423,2026-01-17 01:37:50,user10050@example.com,DIRECT, España ,HOWTO
423,424,2026-01-11 07:25:43,user10045@reseller.co,PARTNER, México ,HOWTO
424,425,2026-01-18 06:46:14,user10199@example.com,DIRECT,UNITED STATES,HOWTO
425,426,2026-01-04 16:17:56,user10160@example.com,DIRECT,UNITED STATES,BUG
426,427,2026-01-09 21:22:22,user10107@example.com,DIRECT, España ,BILLING
427,428,2026-01-13 11:42:49,user10061@example.com,DIRECT,México,BILLING
428,429,2026-01-04 01:09:48,user10189@partner-mail.com,PARTNER,Me~xico,BILLING
429,430,2026-01-12 06:38:02,user10103@example.com,DIRECT,Espana,BUG
430,431,2026-01-05 14:04:43,user10011@example.com,DIRECT,Espa~na,HOWTO
431,432,2026-01-11 12:35:25,user10189@example.com,DIRECT,México,BUG
432,433,2026-01-06 13:37:23,user10091@alliances.net,PARTNER, México ,LOGIN
433,434,2026-01-09 15:17:27,user10098@example.com,DIRECT,Bra~sil,BILLING
434,435,2026-01-08 23:45:33,user10084@example.com,DIRECT, México ,LOGIN
435,436,2026-01-14 07:29:57,user10063@example.com,DIRECT,CANADA ,BILLING
436,437,2026-01-18 16:37:50,user10132@example.com,DIRECT,Me~xico,LOGIN
437,438,2026-01-14 19:46:57,user10067@example.com,DIRECT,UNITED STATES,LOGIN
438,439,2026-01-06 23:27:45,user10112@reseller.co,PARTNER,Espana,HOWTO
439,440,2026-01-11 17:58:13,user10016@example.com,DIRECT,Bra~sil,LOGIN
440,441,2026-01-02 00:17:28,user10183@example.com,DIRECT,UNITED STATES,HOWTO
441,442,2026-01-02 18:04:29,user10048@example.com,DIRECT,CANADA ,BILLING
442,443,2026-01-10 21:18:14,user10133@example.com,DIRECT,Me~xico,LOGIN
443,444,2026-01-05 15:50:43,user10059@reseller.co,PARTNER,CANADA ,BUG
444,445,2026-01-18 21:02:43,user10040@alliances.net,PARTNER,CANADA ,LOGIN
445,446,2026-01-18 05:31:23,user10038@example.com,DIRECT,CANADA ,BILLING
446,447,2026-01-04 19:09:19,user10155@partner-mail.com,PARTNER,UNITED STATES,LOGIN
447,448,2026-01-08 16:56:33,user10013@example.com,DIRECT,Brasil,BUG
448,449,2026-01-10 09:02:12,user10175@example.com,DIRECT, España ,HOWTO
449,450,2026-01-12 04:11:31,user10102@example.com,DIRECT,UNITED STATES,BILLING
450,451,2026-01-14 08:36:39,user10099@example.com,DIRECT,Espa~na,BILLING
451,452,2026-01-03 03:24:22,user10047@example.com,DIRECT,United States,BUG
452,453,2026-01-10 15:06:43,user10078@example.com,DIRECT,Espa~na,BUG
453,454,2026-01-11 12:05:25,user10162@example.com,DIRECT,Espana,LOGIN
454,455,2026-01-01 09:11:41,user10195@example.com,DIRECT, Canada,LOGIN
455,456,2026-01-11 04:08:14,user10202@example.com,DIRECT,España,LOGIN
456,457,2026-01-06 11:27:17,user10136@example.com,DIRECT,España,BUG
457,458,2026-01-14 03:03:31,user10060@example.com,DIRECT,UNITED STATES,HOWTO
458,459,2026-01-10 15:42:53,user10016@example.com,DIRECT,UNITED STATES,LOGIN
459,460,2026-01-18 14:12:44,user10125@partner-mail.com,PARTNER,Bra~sil,HOWTO
460,461,2026-01-04 15:10:43,user10121@example.com,DIRECT, Canada,LOGIN
461,462,2026-01-09 23:24:42,user10111@example.com,DIRECT,España,LOGIN
462,463,2026-01-12 03:59:15,user10115@example.com,DIRECT,Brasil,LOGIN
463,464,2026-01-06 01:19:58,user10016@example.com,DIRECT,United States,BILLING
464,465,2026-01-08 00:07:59,user10086@example.com,DIRECT,Me~xico,BILLING
465,466,2026-01-03 10:39:42,user10027@partner-mail.com,PARTNER,España,LOGIN
466,467,2026-01-11 03:15:48,user10188@reseller.co,PARTNER,Bra~sil,LOGIN
467,468,2026-01-07 02:10:04,user10194@example.com,DIRECT, México ,LOGIN
468,469,2026-01-12 18:42:50,user10181@example.com,DIRECT,Bra~sil,HOWTO
469,470,2026-01-08 12:55:47,user10104@alliances.net,PARTNER,México,LOGIN
470,471,2026-01-10 11:32:24,user10176@partner-mail.com,PARTNER,Me~xico,BUG
471,472,2026-01-18 13:47:28,user10177@example.com,DIRECT,Mexico,LOGIN
472,473,2026-01-17 23:34:22,user10076@alliances.net,PARTNER, México ,LOGIN
473,474,2026-01-10 11:46:23,user10014@example.com,DIRECT, España ,BILLING
474,475,2026-01-11 13:17:27,user10185@alliances.net,PARTNER,Mexico,HOWTO
475,476,2026-01-13 00:56:17,user10130@example.com,DIRECT,España,LOGIN
476,477,2026-01-08 22:05:02,user10098@example.com,DIRECT,España,BUG
477,478,2026-01-14 16:49:09,user10190@example.com,DIRECT,México,BUG
478,479,2026-01-01 17:04:52,user10209@example.com,DIRECT,Me~xico,LOGIN
479,480,2026-01-01 12:11:21,user10190@example.com,DIRECT,España,BILLING
480,481,2026-01-01 00:24:36,user10002@example.com,DIRECT, México ,HOWTO
481,482,2026-01-05 13:45:32,user10001@example.com,DIRECT,Brasil,LOGIN
482,483,2026-01-03 03:48:02,user10107@partner-mail.com,PARTNER,México,BILLING
483,484,2026-01-10 16:02:08,user10114@example.com,DIRECT,Mexico,BILLING
484,485,2026-01-16 02:57:10,user10051@partner-mail.com,PARTNER, España ,BUG
485,486,2026-01-02 21:44:40,user10081@example.com,DIRECT, Canada,BUG
486,487,2026-01-11 18:05:07,user10124@example.com,DIRECT,Brasil,LOGIN
487,488,2026-01-03 10:25:46,user10167@example.com,DIRECT,UNITED STATES,BILLING
488,489,2026-01-14 04:06:57,user10166@example.com,DIRECT, Canada,HOWTO
489,490,2026-01-14 21:54:40,user10016@example.com,DIRECT,United States,BUG
490,491,2026-01-17 20:36:02,user10084@reseller.co,PARTNER,Mexico,BILLING
491,492,2026-01-13 04:13:07,user10058@example.com,DIRECT, Canada,HOWTO
492,493,2026-01-13 05:55:00,user10063@alliances.net,PARTNER,CANADA ,BILLING
493,494,2026-01-03 10:53:24,user10178@example.com,DIRECT, Canada,HOWTO
494,495,2026-01-02 17:29:19,user10094@alliances.net,PARTNER,United States,HOWTO
495,496,2026-01-03 04:14:43,user10103@partner-mail.com,PARTNER,España,BILLING
496,497,2026-01-16 23:18:58,user10215@example.com,DIRECT,Espana,HOWTO
497,498,2026-01-16 08:56:11,user10099@example.com,DIRECT,UNITED STATES,HOWTO
498,499,2026-01-08 14:06:50,user10165@example.com,DIRECT, México ,BILLING
499,500,2026-01-09 21:41:00,user10213@example.com,DIRECT,Brasil,BUG
500,501,2026-01-01 02:56:16,user10214@example.com,DIRECT,España,LOGIN
501,502,2026-01-06 23:24:09,user10070@example.com,DIRECT, México ,BILLING
502,503,2026-01-03 08:24:54,user10088@example.com,DIRECT, España ,BILLING
503,504,2026-01-13 11:20:18,user10009@example.com,DIRECT,Bra~sil,BILLING
504,505,2026-01-04 02:09:50,user10164@example.com,DIRECT,España,BUG
505,506,2026-01-13 06:38:16,user10086@example.com,DIRECT,Espa~na,BUG
506,507,2026-01-16 19:06:49,user10002@partner-mail.com,PARTNER,CANADA ,HOWTO
507,508,2026-01-18 07:44:42,user10033@example.com,DIRECT,Me~xico,LOGIN
508,509,2026-01-10 22:36:49,user10039@example.com,DIRECT,España,LOGIN
509,510,2026-01-02 21:38:23,user10018@example.com,DIRECT,España,LOGIN
510,511,2026-01-13 12:47:41,user10015@example.com,DIRECT,Mexico,LOGIN
511,512,2026-01-14 10:31:28,user10124@example.com,DIRECT,United States,BUG
512,513,2026-01-15 04:05:10,user10051@reseller.co,PARTNER,Me~xico,BUG
513,514,2026-01-09 04:45:48,user10209@partner-mail.com,PARTNER,Me~xico,BUG
514,515,2026-01-11 21:56:23,user10125@reseller.co,PARTNER,Me~xico,BILLING
515,516,2026-01-05 20:02:23,user10127@reseller.co,PARTNER,España,LOGIN
516,517,2026-01-03 00:32:48,user10115@example.com,DIRECT,Espa~na,BUG
517,518,2026-01-09 12:14:23,user10142@example.com,DIRECT,UNITED STATES,BUG
518,519,2026-01-09 23:43:21,user10172@reseller.co,PARTNER,España,HOWTO
519,520,2026-01-01 10:15:10,user10071@example.com,DIRECT,Brasil,LOGIN
520,521,2026-01-18 14:46:19,user10134@example.com,DIRECT,Mexico,LOGIN
521,522,2026-01-03 21:40:47,user10125@example.com,DIRECT, Canada,BILLING
522,523,2026-01-04 02:28:13,user10150@alliances.net,PARTNER,Espa~na,BUG
523,524,2026-01-02 17:54:26,user10165@example.com,DIRECT,CANADA ,LOGIN
524,525,2026-01-11 12:45:53,user10168@example.com,DIRECT,Espana,BUG
525,526,2026-01-13 00:20:29,user10129@example.com,DIRECT,Bra~sil,BUG
526,527,2026-01-15 16:15:04,user10015@partner-mail.com,PARTNER, México ,BILLING
527,528,2026-01-13 23:11:47,user10176@example.com,DIRECT,Me~xico,BILLING
528,529,2026-01-01 15:48:32,user10213@example.com,DIRECT, México ,BUG
529,530,2026-01-05 10:54:39,user10121@example.com,DIRECT, España ,BUG
530,531,2026-01-14 08:14:59,user10096@example.com,DIRECT,Brasil,HOWTO
531,532,2026-01-06 04:19:04,user10043@alliances.net,PARTNER,Espana,BUG
532,533,2026-01-14 15:57:14,user10100@example.com,DIRECT,Brasil,BILLING
533,534,2026-01-14 21:50:42,user10128@example.com,DIRECT,Brasil,BILLING
534,535,2026-01-03 05:53:31,user10170@partner-mail.com,PARTNER,CANADA ,HOWTO
535,536,2026-01-07 10:04:09,user10108@example.com,DIRECT,España,BUG
536,537,2026-01-08 18:07:03,user10039@example.com,DIRECT,Brasil,BILLING
537,538,2026-01-07 16:25:51,user10036@example.com,DIRECT,México,LOGIN
538,539,2026-01-15 13:15:41,user10117@example.com,DIRECT,Me~xico,BILLING
539,540,2026-01-18 18:01:09,user10136@example.com,DIRECT,United States,BUG
540,541,2026-01-03 23:57:46,user10194@example.com,DIRECT,CANADA ,BUG
541,542,2026-01-10 04:40:14,user10179@example.com,DIRECT,United States,HOWTO
542,543,2026-01-03 02:19:41,user10127@partner-mail.com,PARTNER,UNITED STATES,BUG
543,544,2026-01-10 23:36:16,user10029@alliances.net,PARTNER,CANADA ,LOGIN
544,545,2026-01-13 05:44:37,user10181@example.com,DIRECT, México ,HOWTO
545,546,2026-01-11 13:30:30,user10119@alliances.net,PARTNER,Espa~na,LOGIN
546,547,2026-01-02 20:29:58,user10185@alliances.net,PARTNER,Me~xico,BUG
547,548,2026-01-01 01:22:03,user10161@example.com,DIRECT,UNITED STATES,BILLING
548,549,2026-01-16 15:48:58,user10069@example.com,DIRECT, España ,LOGIN
549,550,2026-01-08 12:52:53,user10088@alliances.net,PARTNER,España,BUG
550,551,2026-01-12 14:26:54,user10090@example.com,DIRECT, Canada,LOGIN
551,552,2026-01-15 00:26:29,user10059@example.com,DIRECT,United States,HOWTO
552,553,2026-01-01 15:48:20,user10169@example.com,DIRECT,Espana,BUG
553,554,2026-01-12 23:30:07,user10081@example.com,DIRECT, Canada,HOWTO
554,555,2026-01-16 19:32:30,user10153@example.com,DIRECT,CANADA ,BUG
555,556,2026-01-17 15:59:06,user10119@example.com,DIRECT,UNITED STATES,BUG
556,557,2026-01-14 02:53:16,user10089@example.com,DIRECT,United States,BUG
557,558,2026-01-06 09:06:17,user10151@example.com,DIRECT,UNITED STATES,BILLING
558,559,2026-01-10 07:49:14,user10038@example.com,DIRECT,Espa~na,LOGIN
559,560,2026-01-09 19:10:48,user10123@example.com,DIRECT, México ,HOWTO
560,561,2026-01-03 15:03:40,user10032@example.com,DIRECT,CANADA ,BUG
561,562,2026-01-05 19:03:27,user10023@example.com,DIRECT,Mexico,BUG
562,563,2026-01-12 08:53:07,user10182@example.com,DIRECT,CANADA ,LOGIN
563,564,2026-01-04 16:48:40,user10179@alliances.net,PARTNER,United States,BILLING
564,565,2026-01-06 08:51:41,user10148@example.com,DIRECT,United States,BUG
565,566,2026-01-02 05:38:40,user10203@partner-mail.com,PARTNER,Mexico,LOGIN
566,567,2026-01-15 09:07:32,user10133@example.com,DIRECT,CANADA ,BUG
567,568,2026-01-04 02:14:09,user10022@partner-mail.com,PARTNER,Mexico,BILLING
568,569,2026-01-13 21:12:09,user10084@example.com,DIRECT,United States,LOGIN
569,570,2026-01-03 20:32:50,user10054@example.com,DIRECT, México ,BUG
570,571,2026-01-06 08:29:53,user10158@partner-mail.com,PARTNER,CANADA ,HOWTO
571,572,2026-01-08 21:19:15,user10038@example.com,DIRECT,España,BILLING
572,573,2026-01-12 07:12:09,user10132@reseller.co,PARTNER,Espa~na,HOWTO
573,574,2026-01-08 08:17:32,user10186@example.com,DIRECT,Me~xico,BUG
574,575,2026-01-10 03:44:55,user10040@example.com,DIRECT,Brasil,BILLING
575,576,2026-01-14 09:16:36,user10200@partner-mail.com,PARTNER,España,BILLING
576,577,2026-01-09 11:47:28,user10154@example.com,DIRECT,Mexico,HOWTO
577,578,2026-01-15 09:40:34,user10009@example.com,DIRECT,Me~xico,BUG
578,579,2026-01-17 21:59:51,user10117@reseller.co,PARTNER,Bra~sil,BUG
579,580,2026-01-10 06:38:29,user10073@example.com,DIRECT,United States,LOGIN
580,581,2026-01-13 13:44:20,user10153@reseller.co,PARTNER, Canada,BILLING
581,582,2026-01-12 22:31:11,user10042@example.com,DIRECT,United States,LOGIN
582,583,2026-01-17 08:44:15,user10108@example.com,DIRECT,United States,BUG
583,584,2026-01-09 12:45:28,user10103@example.com,DIRECT,UNITED STATES,LOGIN
584,585,2026-01-16 21:16:12,user10109@example.com,DIRECT,CANADA ,HOWTO
585,586,2026-01-06 17:01:34,user10202@example.com,DIRECT, Canada,BUG
586,587,2026-01-16 16:15:41,user10207@partner-mail.com,PARTNER, México ,BILLING
587,588,2026-01-10 14:31:32,user10015@example.com,DIRECT, Canada,LOGIN
588,589,2026-01-02 05:51:03,user10173@example.com,DIRECT,United States,HOWTO
589,590,2026-01-12 02:09:00,user10037@example.com,DIRECT,México,BUG
590,591,2026-01-06 08:04:33,user10034@example.com,DIRECT,Mexico,HOWTO
591,592,2026-01-18 01:43:57,user10107@reseller.co,PARTNER,United States,BILLING
592,593,2026-01-10 13:47:22,user10214@example.com,DIRECT,Bra~sil,HOWTO
593,594,2026-01-15 03:32:32,user10115@example.com,DIRECT,España,BUG
594,595,2026-01-08 14:05:56,user10128@example.com,DIRECT, España ,LOGIN
595,596,2026-01-02 11:55:31,user10164@example.com,DIRECT,Espa~na,BUG
596,597,2026-01-11 23:54:30,user10105@example.com,DIRECT,UNITED STATES,BILLING
597,598,2026-01-12 15:04:04,user10096@partner-mail.com,PARTNER,España,HOWTO
598,599,2026-01-12 22:54:27,user10153@example.com,DIRECT,Espana,BILLING
599,600,2026-01-02 23:53:55,user10031@partner-mail.com,PARTNER,México,LOGIN
600,601,2026-01-01 05:28:33,user10193@example.com,DIRECT,Me~xico,BUG
601,602,2026-01-12 21:36:59,user10077@example.com,DIRECT,Espana,LOGIN
602,603,2026-01-09 12:10:00,user10129@example.com,DIRECT,Me~xico,HOWTO
603,604,2026-01-16 17:44:11,user10216@example.com,DIRECT,Bra~sil,HOWTO
604,605,2026-01-05 09:20:29,user10167@example.com,DIRECT,CANADA ,BUG
605,606,2026-01-13 09:12:08,user10165@example.com,DIRECT,Espa~na,LOGIN
606,607,2026-01-05 00:23:10,user10179@example.com,DIRECT, Canada,LOGIN
607,608,2026-01-03 08:16:16,user10025@example.com,DIRECT,Bra~sil,LOGIN
608,609,2026-01-11 06:06:19,user10096@example.com,DIRECT,United States,LOGIN
609,610,2026-01-08 16:43:56,user10177@example.com,DIRECT, México ,BILLING
610,611,2026-01-08 10:14:09,user10057@example.com,DIRECT,España,LOGIN
611,612,2026-01-04 08:17:50,user10068@partner-mail.com,PARTNER,Bra~sil,BUG
612,613,2026-01-04 02:23:12,user10193@example.com,DIRECT,CANADA ,BUG
613,614,2026-01-12 18:22:25,user10171@example.com,DIRECT,Bra~sil,LOGIN
614,615,2026-01-07 11:43:16,user10055@example.com,DIRECT, México ,LOGIN
615,616,2026-01-13 17:29:04,user10002@example.com,DIRECT,CANADA ,BILLING
616,617,2026-01-08 06:55:38,user10106@example.com,DIRECT,United States,BILLING
617,618,2026-01-14 02:52:43,user10191@example.com,DIRECT,Me~xico,BILLING
618,619,2026-01-07 03:47:16,user10120@example.com,DIRECT,México,BUG
619,620,2026-01-07 19:17:36,user10035@alliances.net,PARTNER, México ,HOWTO
620,621,2026-01-05 16:05:04,user10106@example.com,DIRECT,Bra~sil,BUG
