customer_name,ticket,region,event_ts,product,priority,event_type,agent,channel,status_before,status_after,tag,handling_seconds
Zoe Garcia,TCKT-100035,South,2025-11-11 05:12:00,Basic,Low,comment_added,C. Patel,email,closed,closed,refund,126
Zoe Garcia,TCKT-100035,South,2025-11-11 05:12:00,Basic,Low,status_changed,C. Patel,web,closed,pending,account,1116
Zoe Garcia,TCKT-100035,South,2025-11-11 05:12:00,Basic,Low,tag_added,A. Chen,chat,pending,pending,billing,1521
Emma Wilson,TCKT-100036,South,2025-09-22 15:42:00,Basic,Medium,status_changed,A. Chen,phone,new,resolved,feature_request,1086
Emma Wilson,TCKT-100036,South,2025-09-22 16:49:00,Basic,Medium,comment_added,A. Chen,email,resolved,resolved,billing,1259
Emma Wilson,TCKT-100036,South,2025-09-22 16:49:00,Basic,Medium,tag_added,F. Singh,phone,resolved,resolved,how_to,988
Emma Wilson,TCKT-100036,South,2025-09-22 16:49:00,Basic,Medium,status_changed,C. Patel,email,resolved,new,how_to,418
Emma Wilson,TCKT-100036,South,2025-09-22 20:48:00,Basic,Medium,tag_removed,G. Nguyen,chat,new,new,feature_request,1715
Emma Wilson,TCKT-100036,South,2025-09-22 20:48:00,Basic,Medium,comment_added,C. Patel,email,new,new,how_to,820
Emma Wilson,TCKT-100036,South,2025-09-22 22:55:00,Basic,Medium,comment_added,A. Chen,phone,new,new,billing,1178
Olivia Wilson,TCKT-100037,West,2025-09-11 04:32:00,Basic,Medium,comment_added,D. Kim,chat,new,new,billing,170
Olivia Wilson,TCKT-100037,West,2025-09-11 04:32:00,Basic,Medium,assigned,F. Singh,chat,new,new,bug,1069
Olivia Wilson,TCKT-100037,West,2025-09-11 05:12:00,Basic,Medium,status_changed,D. Kim,email,new,new,account,931
Olivia Wilson,TCKT-100037,West,2025-09-11 05:12:00,Basic,Medium,assigned,C. Patel,phone,new,new,refund,1549
Olivia Wilson,TCKT-100037,West,2025-09-11 07:48:00,Basic,Medium,tag_added,E. Johnson,email,new,new,refund,1434
Olivia Wilson,TCKT-100037,West,2025-09-11 07:48:00,Basic,Medium,assigned,B. Rivera,chat,new,new,bug,84
Olivia Wilson,TCKT-100037,West,2025-09-11 07:48:00,Basic,Medium,comment_added,F. Singh,phone,new,new,account,733
Noah Davis,TCKT-100038,Midwest,2025-12-01 03:00:00,Basic,Medium,comment_added,B. Rivera,email,new,new,refund,168
Noah Davis,TCKT-100038,Midwest,2025-12-01 03:00:00,Basic,Medium,assigned,D. Kim,email,new,new,bug,216
Noah Davis,TCKT-100038,Midwest,2025-12-01 03:27:00,Basic,Medium,status_changed,F. Singh,phone,new,pending,login,784
Noah Davis,TCKT-100038,Midwest,2025-12-01 03:27:00,Basic,Medium,assigned,G. Nguyen,phone,pending,pending,login,495
Noah Davis,TCKT-100038,Midwest,2025-12-01 04:29:00,Basic,Medium,comment_added,G. Nguyen,phone,pending,pending,login,1043
Ethan Anderson,TCKT-100039,Mountain,2025-09-22 09:20:00,Pro,High,comment_added,F. Singh,phone,new,new,account,1169
Ethan Anderson,TCKT-100039,Mountain,2025-09-22 09:20:00,Pro,High,tag_removed,G. Nguyen,email,new,new,refund,894
Ethan Anderson,TCKT-100039,Mountain,2025-09-22 10:51:00,Pro,High,tag_added,G. Nguyen,email,new,new,refund,1482
Ethan Anderson,TCKT-100039,Mountain,2025-09-22 10:51:00,Pro,High,tag_removed,C. Patel,email,new,new,bug,353
Ethan Anderson,TCKT-100039,Mountain,2025-09-22 10:51:00,Pro,High,comment_added,F. Singh,chat,new,new,feature_request,1486
Ethan Anderson,TCKT-100039,Mountain,2025-09-22 11:08:00,Pro,High,comment_added,A. Chen,phone,new,new,feature_request,1115
Ethan Anderson,TCKT-100039,Mountain,2025-09-22 11:08:00,Pro,High,status_changed,B. Rivera,email,new,closed,login,1524
Ethan Anderson,TCKT-100039,Mountain,2025-09-22 11:27:00,Pro,High,comment_added,C. Patel,chat,closed,closed,how_to,44
Ethan Anderson,TCKT-100039,Mountain,2025-09-22 11:27:00,Pro,High,tag_removed,F. Singh,email,closed,closed,how_to,537
Noah Garcia,TCKT-100040,West,2025-09-24 10:09:00,Pro,Medium,comment_added,A. Chen,email,new,new,account,128
Noah Garcia,TCKT-100040,West,2025-09-24 13:30:00,Pro,Medium,tag_added,C. Patel,email,new,new,billing,351
Noah Garcia,TCKT-100040,West,2025-09-24 13:30:00,Pro,Medium,assigned,F. Singh,chat,new,new,feature_request,638
Noah Garcia,TCKT-100040,West,2025-09-24 13:30:00,Pro,Medium,tag_removed,A. Chen,chat,new,new,how_to,315
Noah Garcia,TCKT-100040,West,2025-09-24 16:38:00,Pro,Medium,comment_added,C. Patel,chat,new,new,billing,992
Noah Garcia,TCKT-100040,West,2025-09-24 16:44:00,Pro,Medium,comment_added,E. Johnson,chat,new,new,feature_request,1322
Mason Miller,TCKT-100041,Northeast,2025-09-20 23:44:00,Pro,Medium,comment_added,C. Patel,email,new,new,how_to,154
Mason Miller,TCKT-100041,Northeast,2025-09-21 02:47:00,Pro,Medium,tag_removed,D. Kim,email,new,new,billing,873
Mason Miller,TCKT-100041,Northeast,2025-09-21 02:47:00,Pro,Medium,comment_added,B. Rivera,email,new,new,feature_request,1596
Mason Miller,TCKT-100041,Northeast,2025-09-21 02:47:00,Pro,Medium,assigned,G. Nguyen,email,new,new,refund,1641
Ava Anderson,TCKT-100042,Northeast,2025-11-26 00:07:00,Pro,Medium,comment_added,D. Kim,chat,new,new,bug,560
Ava Anderson,TCKT-100042,Northeast,2025-11-26 00:35:00,Pro,Medium,comment_added,A. Chen,email,new,new,bug,1401
Ava Anderson,TCKT-100042,Northeast,2025-11-26 02:10:00,Pro,Medium,comment_added,G. Nguyen,chat,new,new,how_to,595
Ava Anderson,TCKT-100042,Northeast,2025-11-26 02:10:00,Pro,Medium,assigned,G. Nguyen,email,new,new,how_to,1172
Ava Anderson,TCKT-100042,Northeast,2025-11-26 02:10:00,Pro,Medium,status_changed,E. Johnson,email,new,open,bug,343
Ava Anderson,TCKT-100042,Northeast,2025-11-26 04:24:00,Pro,Medium,tag_removed,B. Rivera,phone,open,open,account,768
Ava Anderson,TCKT-100042,Northeast,2025-11-26 04:24:00,Pro,Medium,comment_added,D. Kim,chat,open,open,billing,487
Ava Anderson,TCKT-100042,Northeast,2025-11-26 06:09:00,Pro,Medium,comment_added,B. Rivera,web,open,open,bug,607
Sofia Miller,TCKT-100043,West,2025-09-19 22:23:00,Basic,Medium,comment_added,E. Johnson,chat,new,new,how_to,1729
Sofia Miller,TCKT-100043,West,2025-09-19 22:23:00,Basic,Medium,tag_removed,C. Patel,chat,new,new,login,137
Sofia Miller,TCKT-100043,West,2025-09-20 01:39:00,Basic,Medium,comment_added,G. Nguyen,email,new,new,how_to,1256
Sofia Miller,TCKT-100043,West,2025-09-20 01:39:00,Basic,Medium,assigned,B. Rivera,chat,new,new,account,431
Lucas Miller,TCKT-100044,Northeast,2025-09-21 16:23:00,Basic,Medium,comment_added,G. Nguyen,email,new,new,login,180
Lucas Miller,TCKT-100044,Northeast,2025-09-21 16:23:00,Basic,Medium,tag_removed,E. Johnson,email,new,new,login,306
Lucas Miller,TCKT-100044,Northeast,2025-09-21 18:57:00,Basic,Medium,comment_added,D. Kim,email,new,new,login,74
Lucas Miller,TCKT-100044,Northeast,2025-09-21 20:16:00,Basic,Medium,comment_added,C. Patel,email,new,new,feature_request,484
Lucas Miller,TCKT-100044,Northeast,2025-09-21 23:02:00,Basic,Medium,comment_added,A. Chen,email,new,new,feature_request,918
Lucas Miller,TCKT-100044,Northeast,2025-09-21 23:02:00,Basic,Medium,status_changed,G. Nguyen,web,new,closed,bug,1329
Lucas Miller,TCKT-100044,Northeast,2025-09-21 23:02:00,Basic,Medium,tag_removed,F. Singh,email,closed,closed,billing,1047
Lucas Miller,TCKT-100044,Northeast,2025-09-22 02:08:00,Basic,Medium,assigned,E. Johnson,chat,closed,closed,billing,616
Lucas Miller,TCKT-100044,Northeast,2025-09-22 02:08:00,Basic,Medium,status_changed,C. Patel,email,closed,new,refund,1121
Ethan Garcia,TCKT-100045,Midwest,2025-09-19 12:57:00,Pro,High,comment_added,G. Nguyen,web,new,new,how_to,695
Ethan Garcia,TCKT-100045,Midwest,2025-09-19 16:23:00,Pro,High,status_changed,B. Rivera,chat,new,closed,billing,1700
Ethan Garcia,TCKT-100045,Midwest,2025-09-19 16:23:00,Pro,High,comment_added,B. Rivera,chat,closed,closed,account,1502
Ethan Garcia,TCKT-100045,Midwest,2025-09-19 16:23:00,Pro,High,assigned,C. Patel,web,closed,closed,billing,1507
Ethan Garcia,TCKT-100045,Midwest,2025-09-19 16:56:00,Pro,High,comment_added,C. Patel,email,closed,closed,account,966
Ethan Garcia,TCKT-100045,Midwest,2025-09-19 16:56:00,Pro,High,tag_added,A. Chen,web,closed,closed,feature_request,1402
Ethan Garcia,TCKT-100045,Midwest,2025-09-19 16:56:00,Pro,High,assigned,C. Patel,email,closed,closed,login,1238
Noah Davis,TCKT-100046,South,2025-10-03 13:47:00,Pro,Urgent,status_changed,C. Patel,email,new,open,billing,1376
Noah Davis,TCKT-100046,South,2025-10-03 13:47:00,Pro,Urgent,tag_added,C. Patel,phone,open,open,refund,982
Noah Davis,TCKT-100046,South,2025-10-03 14:01:00,Pro,Urgent,tag_removed,C. Patel,chat,open,open,refund,672
Liam Brown,TCKT-100047,West,2025-12-02 07:33:00,Basic,Low,status_changed,G. Nguyen,chat,new,closed,login,1340
Liam Brown,TCKT-100047,West,2025-12-02 07:33:00,Basic,Low,tag_removed,B. Rivera,chat,closed,closed,login,1058
Liam Brown,TCKT-100047,West,2025-12-02 09:01:00,Basic,Low,comment_added,C. Patel,phone,closed,closed,account,1489
Mia Wilson,TCKT-100048,Northeast,2025-10-29 09:19:00,Basic,Low,comment_added,A. Chen,email,new,new,refund,1235
Mia Wilson,TCKT-100048,Northeast,2025-10-29 09:19:00,Basic,Low,assigned,E. Johnson,chat,new,new,bug,207
Mia Wilson,TCKT-100048,Northeast,2025-10-29 09:19:00,Basic,Low,tag_removed,E. Johnson,chat,new,new,refund,1707
Mia Wilson,TCKT-100048,Northeast,2025-10-29 12:44:00,Basic,Low,comment_added,G. Nguyen,email,new,new,login,763
Mia Wilson,TCKT-100048,Northeast,2025-10-29 12:44:00,Basic,Low,assigned,G. Nguyen,chat,new,new,how_to,661
Mia Wilson,TCKT-100048,Northeast,2025-10-29 15:55:00,Basic,Low,comment_added,A. Chen,web,new,new,account,704
Olivia Brown,TCKT-100049,Northeast,2025-12-01 08:40:00,Pro,Urgent,comment_added,G. Nguyen,email,new,new,billing,1544
Olivia Brown,TCKT-100049,Northeast,2025-12-01 08:40:00,Pro,Urgent,tag_removed,D. Kim,chat,new,new,account,1745
Olivia Brown,TCKT-100049,Northeast,2025-12-01 08:40:00,Pro,Urgent,status_changed,E. Johnson,phone,new,pending,billing,538
Ethan Garcia,TCKT-100050,South,2025-09-04 19:40:00,Basic,High,comment_added,A. Chen,chat,new,new,how_to,507
Ethan Garcia,TCKT-100050,South,2025-09-04 19:40:00,Basic,High,assigned,A. Chen,phone,new,new,refund,1159
Ethan Garcia,TCKT-100050,South,2025-09-04 19:40:00,Basic,High,status_changed,F. Singh,phone,new,open,how_to,649
Ava Wilson,TCKT-100051,West,2025-11-05 08:48:00,Basic,Medium,comment_added,C. Patel,email,new,new,billing,239
Ava Wilson,TCKT-100051,West,2025-11-05 08:48:00,Basic,Medium,assigned,G. Nguyen,email,new,new,refund,800
Ava Wilson,TCKT-100051,West,2025-11-05 12:02:00,Basic,Medium,assigned,B. Rivera,email,new,new,refund,495
Ava Wilson,TCKT-100051,West,2025-11-05 12:02:00,Basic,Medium,comment_added,F. Singh,email,new,new,login,1320
Ava Wilson,TCKT-100051,West,2025-11-05 13:22:00,Basic,Medium,comment_added,B. Rivera,chat,new,new,how_to,1219
Ava Wilson,TCKT-100051,West,2025-11-05 13:22:00,Basic,Medium,status_changed,B. Rivera,phone,new,pending,billing,1377
Emma Davis,TCKT-100052,Midwest,2025-09-06 16:03:00,Basic,High,comment_added,B. Rivera,phone,new,new,bug,1564
Emma Davis,TCKT-100052,Midwest,2025-09-06 16:03:00,Basic,High,status_changed,E. Johnson,chat,new,closed,feature_request,1784
Emma Davis,TCKT-100052,Midwest,2025-09-06 16:03:00,Basic,High,tag_added,G. Nguyen,email,closed,closed,how_to,644
Emma Davis,TCKT-100052,Midwest,2025-09-06 19:29:00,Basic,High,comment_added,C. Patel,web,closed,closed,refund,435
Emma Davis,TCKT-100052,Midwest,2025-09-06 19:29:00,Basic,High,status_changed,B. Rivera,phone,closed,new,bug,1426
Emma Davis,TCKT-100052,Midwest,2025-09-06 19:29:00,Basic,High,assigned,C. Patel,email,new,new,login,606
Emma Davis,TCKT-100052,Midwest,2025-09-06 19:31:00,Basic,High,comment_added,D. Kim,chat,new,new,account,767
Emma Davis,TCKT-100052,Midwest,2025-09-06 19:31:00,Basic,High,tag_removed,A. Chen,chat,new,new,billing,149
Emma Davis,TCKT-100052,Midwest,2025-09-06 19:52:00,Basic,High,comment_added,C. Patel,email,new,new,billing,69
Ava Brown,TCKT-100053,Midwest,2025-11-29 20:00:00,Enterprise,Medium,comment_added,E. Johnson,chat,new,new,login,1771
Ava Brown,TCKT-100053,Midwest,2025-11-29 21:34:00,Enterprise,Medium,tag_removed,B. Rivera,email,new,new,how_to,1600
Ava Brown,TCKT-100053,Midwest,2025-11-29 21:34:00,Enterprise,Medium,comment_added,C. Patel,email,new,new,bug,733
Ava Brown,TCKT-100053,Midwest,2025-11-29 21:34:00,Enterprise,Medium,tag_added,A. Chen,web,new,new,how_to,1763
Ava Brown,TCKT-100053,Midwest,2025-11-29 22:16:00,Enterprise,Medium,comment_added,D. Kim,email,new,new,feature_request,588
Ava Brown,TCKT-100053,Midwest,2025-11-29 22:16:00,Enterprise,Medium,assigned,D. Kim,email,new,new,how_to,1017
Noah Anderson,TCKT-100054,Mountain,2025-10-02 15:54:00,Basic,High,comment_added,D. Kim,email,new,new,login,1347
Noah Anderson,TCKT-100054,Mountain,2025-10-02 17:26:00,Basic,High,comment_added,A. Chen,email,new,new,how_to,697
Noah Anderson,TCKT-100054,Mountain,2025-10-02 17:26:00,Basic,High,tag_added,B. Rivera,web,new,new,billing,1397
Noah Anderson,TCKT-100054,Mountain,2025-10-02 21:22:00,Basic,High,comment_added,E. Johnson,web,new,new,how_to,1320
Noah Anderson,TCKT-100054,Mountain,2025-10-03 00:13:00,Basic,High,comment_added,F. Singh,email,new,new,feature_request,719
Noah Anderson,TCKT-100054,Mountain,2025-10-03 00:47:00,Basic,High,tag_added,D. Kim,phone,new,new,billing,1095
Noah Anderson,TCKT-100054,Mountain,2025-10-03 02:06:00,Basic,High,comment_added,C. Patel,email,new,new,account,331
Noah Anderson,TCKT-100054,Mountain,2025-10-03 02:06:00,Basic,High,tag_removed,E. Johnson,email,new,new,refund,1442
Mason Brown,TCKT-100055,Midwest,2025-08-22 18:19:00,Basic,Low,tag_added,G. Nguyen,chat,new,new,billing,751
Mason Brown,TCKT-100055,Midwest,2025-08-22 18:19:00,Basic,Low,assigned,D. Kim,email,new,new,how_to,738
Mason Brown,TCKT-100055,Midwest,2025-08-22 18:49:00,Basic,Low,status_changed,G. Nguyen,email,new,new,login,507
Mason Brown,TCKT-100055,Midwest,2025-08-22 21:17:00,Basic,Low,comment_added,F. Singh,email,new,new,account,1007
Mason Brown,TCKT-100055,Midwest,2025-08-22 21:17:00,Basic,Low,assigned,B. Rivera,chat,new,new,bug,1754
Mason Brown,TCKT-100055,Midwest,2025-08-22 21:17:00,Basic,Low,tag_added,F. Singh,chat,new,new,refund,1676
Mason Brown,TCKT-100055,Midwest,2025-08-22 23:29:00,Basic,Low,comment_added,G. Nguyen,phone,new,new,bug,44
Mason Brown,TCKT-100055,Midwest,2025-08-22 23:29:00,Basic,Low,tag_removed,F. Singh,phone,new,new,bug,929
Mason Brown,TCKT-100055,Midwest,2025-08-22 23:29:00,Basic,Low,tag_added,E. Johnson,email,new,new,refund,1607
Sofia Anderson,TCKT-100056,South,2025-11-22 09:52:00,Basic,Medium,status_changed,G. Nguyen,phone,new,open,login,156
Sofia Anderson,TCKT-100056,South,2025-11-22 12:25:00,Basic,Medium,tag_added,B. Rivera,phone,open,open,bug,1422
Sofia Anderson,TCKT-100056,South,2025-11-22 13:33:00,Basic,Medium,status_changed,E. Johnson,phone,open,new,account,322
Sofia Anderson,TCKT-100056,South,2025-11-22 13:33:00,Basic,Medium,comment_added,C. Patel,chat,new,new,login,1668
Sofia Anderson,TCKT-100056,South,2025-11-22 13:33:00,Basic,Medium,tag_removed,E. Johnson,chat,new,new,how_to,1507
Sofia Anderson,TCKT-100056,South,2025-11-22 15:15:00,Basic,Medium,comment_added,F. Singh,email,new,new,how_to,979
Sofia Anderson,TCKT-100056,South,2025-11-22 16:55:00,Basic,Medium,tag_removed,G. Nguyen,email,new,new,refund,761
Sofia Anderson,TCKT-100056,South,2025-11-22 16:55:00,Basic,Medium,assigned,A. Chen,email,new,new,how_to,1495
Noah Wilson,TCKT-100057,South,2025-11-23 09:30:00,Pro,Medium,status_changed,G. Nguyen,email,new,pending,feature_request,1695
Noah Wilson,TCKT-100057,South,2025-11-23 10:36:00,Pro,Medium,tag_removed,D. Kim,phone,pending,pending,refund,1585
Noah Wilson,TCKT-100057,South,2025-11-23 10:36:00,Pro,Medium,comment_added,E. Johnson,chat,pending,pending,how_to,290
Noah Wilson,TCKT-100057,South,2025-11-23 10:36:00,Pro,Medium,status_changed,B. Rivera,chat,pending,new,bug,709
Noah Wilson,TCKT-100057,South,2025-11-23 13:54:00,Pro,Medium,comment_added,E. Johnson,chat,new,new,refund,1389
Noah Wilson,TCKT-100057,South,2025-11-23 13:54:00,Pro,Medium,assigned,A. Chen,web,new,new,feature_request,449
Noah Wilson,TCKT-100057,South,2025-11-23 13:54:00,Pro,Medium,status_changed,B. Rivera,email,new,pending,how_to,502
Olivia Garcia,TCKT-100058,Mountain,2025-10-12 03:50:00,Basic,Low,comment_added,A. Chen,email,new,new,how_to,1254
Olivia Garcia,TCKT-100058,Mountain,2025-10-12 03:50:00,Basic,Low,status_changed,F. Singh,email,new,resolved,how_to,1247
Olivia Garcia,TCKT-100058,Mountain,2025-10-12 03:50:00,Basic,Low,assigned,F. Singh,web,resolved,resolved,refund,1451
Olivia Garcia,TCKT-100058,Mountain,2025-10-12 07:38:00,Basic,Low,comment_added,G. Nguyen,chat,resolved,resolved,billing,1153
Olivia Garcia,TCKT-100058,Mountain,2025-10-12 07:38:00,Basic,Low,assigned,D. Kim,email,resolved,resolved,feature_request,445
Olivia Garcia,TCKT-100058,Mountain,2025-10-12 08:54:00,Basic,Low,comment_added,B. Rivera,email,resolved,resolved,how_to,1156
Mason Wilson,TCKT-100059,Northeast,2025-10-16 01:58:00,Pro,High,comment_added,A. Chen,email,new,new,login,1351
Mason Wilson,TCKT-100059,Northeast,2025-10-16 01:58:00,Pro,High,assigned,G. Nguyen,web,new,new,account,943
Mason Wilson,TCKT-100059,Northeast,2025-10-16 01:58:00,Pro,High,tag_removed,G. Nguyen,email,new,new,feature_request,1006
Mason Wilson,TCKT-100059,Northeast,2025-10-16 05:30:00,Pro,High,comment_added,A. Chen,email,new,new,billing,1619
Mason Wilson,TCKT-100059,Northeast,2025-10-16 05:30:00,Pro,High,status_changed,E. Johnson,phone,new,new,feature_request,651
Mason Wilson,TCKT-100059,Northeast,2025-10-16 08:09:00,Pro,High,assigned,C. Patel,web,new,new,how_to,1359
Emma Martinez,TCKT-100060,Midwest,2025-08-29 17:49:00,Basic,Medium,assigned,D. Kim,email,new,new,how_to,1646
Emma Martinez,TCKT-100060,Midwest,2025-08-29 17:49:00,Basic,Medium,tag_removed,G. Nguyen,email,new,new,bug,256
Emma Martinez,TCKT-100060,Midwest,2025-08-29 20:28:00,Basic,Medium,tag_removed,E. Johnson,chat,new,new,refund,528
Emma Martinez,TCKT-100060,Midwest,2025-08-29 20:28:00,Basic,Medium,tag_added,B. Rivera,phone,new,new,feature_request,339
Zoe Brown,TCKT-100061,South,2025-10-01 19:50:00,Pro,High,comment_added,F. Singh,email,new,new,how_to,1382
Zoe Brown,TCKT-100061,South,2025-10-01 23:37:00,Pro,High,comment_added,E. Johnson,email,new,new,bug,1276
Zoe Brown,TCKT-100061,South,2025-10-01 23:37:00,Pro,High,tag_added,G. Nguyen,email,new,new,how_to,885
Zoe Brown,TCKT-100061,South,2025-10-01 23:37:00,Pro,High,tag_removed,F. Singh,phone,new,new,bug,618
Zoe Brown,TCKT-100061,South,2025-10-02 00:58:00,Pro,High,comment_added,B. Rivera,chat,new,new,bug,139
Zoe Brown,TCKT-100061,South,2025-10-02 00:58:00,Pro,High,assigned,F. Singh,chat,new,new,how_to,537
Emma Anderson,TCKT-100062,Northeast,2025-11-05 20:15:00,Basic,High,comment_added,G. Nguyen,phone,new,new,bug,1331
Emma Anderson,TCKT-100062,Northeast,2025-11-05 20:15:00,Basic,High,tag_removed,E. Johnson,chat,new,new,feature_request,1066
Emma Anderson,TCKT-100062,Northeast,2025-11-05 20:15:00,Basic,High,tag_added,E. Johnson,email,new,new,bug,255
Emma Anderson,TCKT-100062,Northeast,2025-11-05 22:57:00,Basic,High,comment_added,C. Patel,chat,new,new,login,748
Emma Anderson,TCKT-100062,Northeast,2025-11-05 22:57:00,Basic,High,assigned,C. Patel,phone,new,new,bug,91
Liam Davis,TCKT-100063,Mountain,2025-12-15 00:48:00,Enterprise,Medium,tag_added,D. Kim,chat,new,new,billing,484
Liam Davis,TCKT-100063,Mountain,2025-12-15 00:48:00,Enterprise,Medium,tag_removed,D. Kim,email,new,new,login,1021
Liam Davis,TCKT-100063,Mountain,2025-12-15 02:32:00,Enterprise,Medium,comment_added,A. Chen,chat,new,new,billing,58
Liam Davis,TCKT-100063,Mountain,2025-12-15 02:32:00,Enterprise,Medium,assigned,G. Nguyen,email,new,new,billing,869
Ethan Davis,TCKT-100064,Northeast,2025-10-24 17:24:00,Basic,Urgent,status_changed,G. Nguyen,email,new,closed,billing,227
Ethan Davis,TCKT-100064,Northeast,2025-10-24 17:24:00,Basic,Urgent,assigned,G. Nguyen,chat,closed,closed,refund,240
Ethan Davis,TCKT-100064,Northeast,2025-10-24 17:24:00,Basic,Urgent,comment_added,C. Patel,chat,closed,closed,refund,903
Ethan Davis,TCKT-100064,Northeast,2025-10-24 18:37:00,Basic,Urgent,comment_added,D. Kim,chat,closed,closed,bug,913
Ethan Davis,TCKT-100064,Northeast,2025-10-24 18:37:00,Basic,Urgent,tag_removed,G. Nguyen,chat,closed,closed,account,1661
Ethan Davis,TCKT-100064,Northeast,2025-10-24 19:09:00,Basic,Urgent,tag_added,G. Nguyen,phone,closed,closed,feature_request,1789
Ethan Davis,TCKT-100064,Northeast,2025-10-24 21:05:00,Basic,Urgent,tag_removed,D. Kim,phone,closed,closed,billing,1528
Ethan Davis,TCKT-100064,Northeast,2025-10-24 21:05:00,Basic,Urgent,status_changed,F. Singh,email,closed,pending,how_to,149
Ethan Davis,TCKT-100064,Northeast,2025-10-25 00:05:00,Basic,Urgent,tag_added,E. Johnson,email,pending,pending,feature_request,1046
